"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.2 Prazos de exame Decorrido o prazo de 60 (sessenta) dias para a interposição de oposição previsto no caput do art. 158 da LPI ou, no";"5.2 Prazos de exame Decorrido o prazo de 60 (sessenta) dias para a interposição de oposição previsto no caput do art. 158 da LPI ou, no";"caso de pedidos objeto de oposição de terceiros, passados os 60 (sessenta) dias adicionais para apresentação de manifestação previstos no § 1º do mesmo dispositivo legal, o pedido de registro de marca estará apto para o exame de mérito. O prazo para a sua análise definitiva dependerá da demanda acumulada e da capacidade de processamento do órgão, observado o disposto no item 5.1 Ordem das filas de exame.";"caso de pedidos objeto de oposição de terceiros, passados os 60 (sessenta) dias adicionais para apresentação de manifestação previstos no § 1º do mesmo dispositivo legal, o pedido de registro de marca estará apto para o exame de mérito. O prazo para a sua análise definitiva dependerá da demanda acumulada e da capacidade de processamento do órgão, observado o disposto no item 5.1 Ordem das filas de exame. Priorização de exame 93 Os requerentes pessoas físicas idosos, portadores de deficiência ou portadores de doenças graves, bem como os requerentes pessoas jurídicas enquadrados no regime especial Inova Simples têm direito à priorização do exame de forma gratuita, nos termos do Capítulo XVI-B da Portaria INPI/PR nº 8/2022. Além disso, há a priorização de exame com base em objetivos estratégicos e políticas públicas no âmbito do INPI, nos termos do Capítulo XVI-B da Portaria INPI nº 8/2022 e da Portaria Normativa INPI/PR nº 66/2026. Por fim, também são priorizados os exames de marcas de eventos oficiais do Governo Federal, nos termos do Capítulo XVI-B da Portaria INPI nº 8/2022."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.3 Correção de dados bibliográficos de ofício";"5.3 Correção de dados bibliográficos de ofício";"Procurador As informações referentes ao procurador serão alteradas de ofício nos casos de erro ou omissão de procurador declarado em petições e pedidos protocolados em papel. Também ocorrerão alterações de ofício nos dados do procurador na hipótese de divergência entre as informações constantes do sistema de exame e do formulário eletrônico, prevalecendo os dados presentes no último.";"Procurador As informações referentes ao procurador serão alteradas de ofício nos casos de erro ou omissão de procurador declarado em petições e pedidos protocolados em papel. Também ocorrerão alterações de ofício nos dados do procurador na hipótese de divergência entre as informações constantes do sistema de exame e do formulário eletrônico, prevalecendo os dados presentes no último. Mudanças e destituições de mandatários deverão ser solicitadas por meio de petição específica, detalhada no item"
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.3 Correção de dados bibliográficos de ofício";"3.6.4 Petições relativas à procuração. Informações adicionais sobre o instrumento de procuração e orientações";"para o seu exame podem ser encontradas nos itens 3.7.1 Procuração e documentação referente à prática conjunta de atos e 5.6.1 Procuração e documentação referente à prática conjunta de atos. Marca A marca será alterada de ofício nos casos de divergência entre a declaração da sua parte nominativa e as palavras ou expressões constantes da apresentação mista, prevalecendo o texto presente na figura.";"para o seu exame podem ser encontradas nos itens 3.7.1 Procuração e documentação referente à prática conjunta de atos e 5.6.1 Procuração e documentação referente à prática conjunta de atos. Marca A marca será alterada de ofício nos casos de divergência entre a declaração da sua parte nominativa e as palavras ou expressões constantes da apresentação mista, prevalecendo o texto presente na figura. Exemplo: Apresentação mista Declaração da parte nominativa Orientação 94 MARIANA A declaração da parte nominativa do sinal será alterada para ""MARIANNE"", adequando-a à imagem apresentada. Não é necessária a republicação do pedido. Além disso, também serão corrigidas as marcas nominativas publicadas com uso de letras maiúsculas e/ou minúsculas diferente do reivindicado na petição inicial, sendo dispensada a republicação do pedido. Informações sobre a alteração do sinal marcário realizadas a pedido do usuário podem ser encontradas no item 9.1 Alteração da marca."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"serviços. Tal etapa é de fundamental importância, uma vez que a especificação delimita o escopo de proteção da marca.";"serviços. Tal etapa é de fundamental importância, uma vez que a especificação delimita o escopo de proteção da marca. Desta forma, quaisquer tipos de inadequação, divergência ou dúvidas são saneados, seja por meio de alterações de ofício ou com a formulação de exigências. Quando da decisão final em exame de mérito, a situação da(s) classe(s) será atualizada em função do exame da especificação de produtos e serviços, conforme procedimentos constantes do item 5.18.2 Tratamento da situação das classes. Ressalta-se que, nas decisões interlocutórias ou preliminares do exame de mérito, serão mantidas inalteradas as situações de classe. Para pedidos depositados diretamente no INPI, a entrada em vigor dos procedimentos descritos no item 5.18.2 Tratamento da situação das classes fica condicionada à disponibilidade do peticionamento referente a pedidos multiclasse no sistema e-Marcas."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.1 Adequações na especificação";"Serão promovidas, de ofício, as alterações necessárias à adequação da especificação à Classificação Internacional de Nice nos seguintes casos: a) Toda a especificação pode ser alocada em outra classe; b) Parte significativa da especificação pertence à classe reivindicada; 95 c) Os termos constantes da especificação podem ser alterados a ponto de se tornarem suficientemente claros e precisos. A partir da disponibilização do peticionamento referente a pedidos multiclasse no sistema e-Marcas, serão aplicáveis os procedimentos descritos a seguir.";"Serão promovidas, de ofício, as alterações necessárias à adequação da especificação à Classificação Internacional de Nice nos seguintes casos: a) Toda a especificação pode ser alocada em outra classe; b) Parte significativa da especificação pertence à classe reivindicada; 95 c) Os termos constantes da especificação podem ser alterados a ponto de se tornarem suficientemente claros e precisos. A partir da disponibilização do peticionamento referente a pedidos multiclasse no sistema e-Marcas, serão aplicáveis os procedimentos descritos a seguir. Serão promovidas, de ofício, as alterações necessárias à adequação da especificação à Classificação Internacional de Nice nos seguintes casos: a) Os itens da especificação podem ser alocados em outras classes, desde que a quantidade total de classes resultante da alteração não seja superior à quantidade de classes reivindicadas no ato do depósito; b) Os termos constantes da especificação podem ser alterados a ponto de se tornarem suficientemente claros e precisos. O peticionamento referente a pedidos de registro em sistema multiclasse ainda não se encontra disponível no sistema e-Marcas. Ao promover, de ofício, alterações na especificação, o INPI poderá excluir os termos genéricos e os produtos e serviços não enquadrados nas classes reivindicadas, sendo informada no despacho tal alteração."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.2 Especificação incompatível com as classes reivindicadas";"Nos casos de incompatibilidade entre a especificação e a classe reivindicadas, será verificada a possibilidade de alteração de ofício, conforme orientações expressas no item 5.4.1. Adequações na especificação.";"Nos casos de incompatibilidade entre a especificação e a classe reivindicadas, será verificada a possibilidade de alteração de ofício, conforme orientações expressas no item 5.4.1. Adequações na especificação. Caso a especificação não se enquadre nas hipóteses elegíveis de alteração previstas na referida subseção, será formulada exigência para que o requerente reapresente especificação indicando produtos ou serviços de uma única classe, devendo a mesma ser cumprida na edição da Classificação Internacional de Nice (NCL) em vigor à data de depósito do pedido. 96 A partir da disponibilização do peticionamento relativo ao sistema multiclasse, serão aplicáveis os procedimentos descritos a seguir. Caso não seja possível realizar as alterações de ofício conforme previsto no item 5.4.1. Adequações na especificação, serão formuladas exigências para que o requerente: a) Realize o pagamento de retribuição complementar referente à inserção de novas classes ou indique se deseja excluir produtos ou serviços, a fim de adequar a especificação à quantidade de classes reivindicadas no ato do depósito; b) Reapresente especificação com termos suficientemente claros e precisos. A exigência deverá ser cumprida na edição da Classificação Internacional de Nice (NCL) em vigor à data de depósito do pedido. No cumprimento da exigência de que trata o item “a” acima, caso o requerente não realize o pagamento da retribuição complementar referente à inserção de novas classes e não indique os produtos ou serviços da especificação a serem excluídos, o INPI realizará de ofício a adequação devida. O peticionamento referente a pedidos de registro em sistema multiclasse ainda não se encontra disponível no sistema e-Marcas. Informações adicionais sobre a alteração de classe ou especificação a pedido do requ..."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.3 Especificação contendo termos pré-aprovados";"As especificações de produtos e serviços formadas por termos pré-aprovados pelo INPI estão dispensadas da análise de sua adequação à classe reivindicada. No entanto, termos pré-aprovados podem ser objeto de formulação de exigência para outros fins como, por exemplo, a comprovação da licitude de produtos ou serviços reivindicados ou da compatibilidade da atividade declarada.";"As especificações de produtos e serviços formadas por termos pré-aprovados pelo INPI estão dispensadas da análise de sua adequação à classe reivindicada. No entanto, termos pré-aprovados podem ser objeto de formulação de exigência para outros fins como, por exemplo, a comprovação da licitude de produtos ou serviços reivindicados ou da compatibilidade da atividade declarada. Desde 11/03/2014,quando foi adotado o formulário eletrônico com especificação de livre preenchimento, não são aceitos eventuais anexos contendo especificação adicional. Conforme disposto no art. 7º, §1º, da Portaria INPI nº 8/2022, tais anexos não serão conhecidos pelo INPI, devendo tal decisão constar do despacho a ser publicado na RPI. 97"
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.4 Especificação contendo termos equivalentes a marcas registradas";"Existem marcas que são confundidas, por grande parte dos consumidores, com o próprio produto ou serviço que assinalam. Tais termos ou expressões não deverão constar da especificação de produtos e serviços por serem marcas registradas.";"Existem marcas que são confundidas, por grande parte dos consumidores, com o próprio produto ou serviço que assinalam. Tais termos ou expressões não deverão constar da especificação de produtos e serviços por serem marcas registradas. Além disso, quando constarem da marca, esses sinais não se enquadrarão no disposto no inciso VI do art. 124 da LPI, sendo aplicada a proibição disposta no inciso XIX do art. 124 da LPI se a anterioridade impeditiva for apontada na busca ou em impugnação de terceiros. Quando tais marcas constarem da especificação, as mesmas serão substituídas pelas denominações reais dos produtos ou serviços."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.5 Especificação contendo indicação geográfica";"Itens da especificação que contenham indicações geográficas registradas no Brasil ou pendentes de exame administrativo pelo INPI serão excluídos de ofício da especificação de marcas de produto ou serviço, sendo substituídos pelo nome do produto ou serviço assinalado pela respectiva indicação geográfica. A lista das indicações geográficas registradas no Brasil, bem como os respectivos produtos ou serviços assinalados, estão disponíveis no portal do INPI.";"Itens da especificação que contenham indicações geográficas registradas no Brasil ou pendentes de exame administrativo pelo INPI serão excluídos de ofício da especificação de marcas de produto ou serviço, sendo substituídos pelo nome do produto ou serviço assinalado pela respectiva indicação geográfica. A lista das indicações geográficas registradas no Brasil, bem como os respectivos produtos ou serviços assinalados, estão disponíveis no portal do INPI. Quando o nome do produto ou serviço assinalado pela indicação geográfica for demasiado extenso, serão realizadas as devidas adaptações. Caso não seja possível identificar o produto ou serviço assinalado pela indicação geográfica, poderá ser formulada exigência para melhor adequação da especificação, com a consequente republicação do pedido quando a alteração for substancial. Exemplos: Especificação requerida Especificação aprovada Vinhos de denominação de origem “Champagne” Vinhos espumantes Cognac Destilado vínico; aguardente de vinho Tequila Destilado de agave tequilana weber de variedade azul Cachaça Aguardente de cana-de-açúcar 98"
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.6 Especificação contendo termos equivalentes a produtos ou serviços";"considerados ilícitos Nos casos de especificação contendo produtos ou serviços considerados ilícitos pela legislação brasileira ou quando houver dúvida quanto à sua licitude, será formulada exigência a fim de que o requerente esclareça a sua licitude ou para que os substitua por itens lícitos compatíveis com a classe reivindicada. Se, no cumprimento de exigência, for solicitada a manutenção dos itens ilícitos originalmente reivindicados, são aplicadas as orientações abaixo: Especificação formada unicamente por produtos ou serviços ilícitos – o pedido será indeferido por infringir o disposto no § 1º do art. 128 da...";"considerados ilícitos Nos casos de especificação contendo produtos ou serviços considerados ilícitos pela legislação brasileira ou quando houver dúvida quanto à sua licitude, será formulada exigência a fim de que o requerente esclareça a sua licitude ou para que os substitua por itens lícitos compatíveis com a classe reivindicada. Se, no cumprimento de exigência, for solicitada a manutenção dos itens ilícitos originalmente reivindicados, são aplicadas as orientações abaixo: Especificação formada unicamente por produtos ou serviços ilícitos – o pedido será indeferido por infringir o disposto no § 1º do art. 128 da LPI. Especificação contém produtos ou serviços lícitos e ilícitos – prossegue o exame do pedido com a retirada dos itens considerados ilícitos de acordo com a legislação brasileira, tendo em vista o disposto no § 1º do art. 128 da LPI. O deferimento parcial da especificação será informado quando da decisão, uma vez que é passível de recurso. Na hipótese de substituição de produtos ou serviços considerados ilícitos por descrições lícitas, o pedido será republicado. Caso seja solicitada a retirada do(s) item(s) ilícito(s), será dado prosseguimento ao exame do pedido sem a republicação do mesmo. O entendimento aqui expresso se aplica também ao exame dos pedidos de registro cujo requerente possui marca anteriormente registrada para assinalar produtos ou serviços que se enquadrem nesta condição. Serviços de loteria Os serviços de “OPERAÇÃO DE LOTERIAS” e “VENDA DE BILHETES DE LOTERIA” enquadram-se no rol das atividades prestadas pelos permissionários da Caixa Econômica Federal e seus homólogos na esfera estadual, sendo seu exercício lícito, se atendidas as condições estabelecidas no processo licitatório. Desta forma, não serão formuladas exigências no caso de pedido..."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.7 Especificação de pedidos com prioridade";"D";"Durante o exame, será verificada a correspondência entre os itens reivindicados na documentação comprobatória da prioridade e aqueles declarados na especificação do pedido depositado no Brasil, a fim de determinar os produtos ou serviços para os quais a prioridade será aceita."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.8 Especificação de pedidos de marca tridimensional";"A especificação do pedido deverá indicar de forma precisa a finalidade da marca tridimensional que, diferentemente das marcas tradicionais, poderá estar restrita a uma gama menor de produtos ou serviços em razão de sua forma plástica. Desse modo, nem sempre será possível ao objeto tridimensional assinalar todo o escopo de uma classe de produtos ou serviços, devido às limitações inerentes à sua própria forma.";"A especificação do pedido deverá indicar de forma precisa a finalidade da marca tridimensional que, diferentemente das marcas tradicionais, poderá estar restrita a uma gama menor de produtos ou serviços em razão de sua forma plástica. Desse modo, nem sempre será possível ao objeto tridimensional assinalar todo o escopo de uma classe de produtos ou serviços, devido às limitações inerentes à sua própria forma. Exemplos: Marca Especificação Observações Frasco de creme para pentear os cabelos que assinalava vários itens da classe 03, incluindo “batons” e “lápis de sobrancelhas”. Em se tratando de formas que constituam o próprio produto ou seu acondicionamento, os sinais são registráveis apenas se houver adequação da especificação à forma reivindicada. Forma de produto (sabonete) que assinalava vários itens da classe 03, incluindo “hastes flexíveis”, “toalhas” e “lenços para a face”."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.4 Análise da especificação de produtos e serviços Durante o exame do pedido de marca, é verificada a correção e a adequação da especificação de produtos e";"5.4.9 Especificação de pedidos de marca de posição";"A especificação deverá ser limitada a produtos ou serviços compatíveis com o suporte representado na imagem da marca. Serão excluídos de ofício os produtos ou serviços incompatíveis com o suporte representado na imagem.";"A especificação deverá ser limitada a produtos ou serviços compatíveis com o suporte representado na imagem da marca. Serão excluídos de ofício os produtos ou serviços incompatíveis com o suporte representado na imagem. Em caso de dúvida, será formulada exigência para que o requerente esclareça a divergência ou adeque a especificação. Exemplos: 102 Marca Especificação originalmente depositada Classe 21: Cafeteiras e chaleiras não elétricas; bules; jarras; garrafas; panelas; descanso de talheres para mesa; desentupidores de pia. Especificação aceita pelo INPI, após adequação de ofício Os itens “garrafas”, “panelas”, “descanso de talheres para mesa” e “desentupidores de pia” foram excluídos de ofício, por não serem compatíveis com a forma representada na imagem. Após adequação de ofício, a seguinte especificação foi aceita pelo INPI: “Cafeteiras e chaleiras não elétricas; bules; jarras.” Marca Especificação originalmente depositada Classe 21: Utensílios não elétricos para cozinhar; utensílios para cozinha. Especificação aceita pelo INPI, após formulação de exigência A especificação apresentada é considerada genérica para um registro de marca de posição, sendo formulada exigência para que o requerente detalhe os produtos que a marca visa distinguir. Após formulação de exigência, a seguinte especificação foi aceita pelo INPI: “Panelas; caçarolas; caldeirões; fritadeiras, não elétricas”."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"podem reivindicar registro de marca relativo à atividade que exerçam efetiva e licitamente, de modo direto ou através de empresas que controlem direta ou indiretamente, declarando esta condição no próprio requerimento, sob as penas da lei. A exigência legal de haver compatibilidade entre os produtos ou serviços reivindicados no depósito com aqueles produzidos/comercializados ou prestados pelo requerente deve ser observada, obrigatoriamente, pelos 103 requerentes de pedidos de registro relativos às marcas de produto ou serviço, sob pena de indeferimento, no caso de pedido, ou nulidade, no caso de registro.";"podem reivindicar registro de marca relativo à atividade que exerçam efetiva e licitamente, de modo direto ou através de empresas que controlem direta ou indiretamente, declarando esta condição no próprio requerimento, sob as penas da lei. A exigência legal de haver compatibilidade entre os produtos ou serviços reivindicados no depósito com aqueles produzidos/comercializados ou prestados pelo requerente deve ser observada, obrigatoriamente, pelos 103 requerentes de pedidos de registro relativos às marcas de produto ou serviço, sob pena de indeferimento, no caso de pedido, ou nulidade, no caso de registro. Cabe ressaltar que, em pedidos de registro de marca em regime de cotitularidade, todos os requerentes deverão exercer efetiva e licitamente atividade compatível com os produtos ou serviços que o sinal visa assinalar. No exame substantivo, é verificado se os produtos ou serviços reivindicados são compatíveis com a atividade exercida efetiva e licitamente pelo(s) depositante(s), declarada no ato do depósito do pedido, observada a natureza da marca. Havendo dúvidas, formulam-se as exigências cabíveis."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.1 Declaração de atividade";"A especificação de produtos e serviços reivindicada no pedido de registro de marca deve ser condizente com a declaração de atividade feita pelo(s) requerente(s), conforme determina o parágrafo primeiro do art. 128 da LPI. Art. 128. (...) § 1º - As pessoas de direito privado só podem requerer registro de marca relativo à atividade que exerçam efetiva e licitamente, de modo direto ou através de empresas que controlem direta ou indiretamente, declarando, no próprio requerimento, esta condição, sob as penas da lei.";"A especificação de produtos e serviços reivindicada no pedido de registro de marca deve ser condizente com a declaração de atividade feita pelo(s) requerente(s), conforme determina o parágrafo primeiro do art. 128 da LPI. Art. 128. (...) § 1º - As pessoas de direito privado só podem requerer registro de marca relativo à atividade que exerçam efetiva e licitamente, de modo direto ou através de empresas que controlem direta ou indiretamente, declarando, no próprio requerimento, esta condição, sob as penas da lei. No formulário eletrônico, deve-se marcar a quadrícula correspondente. No entanto, tal condição não isenta o depositante de comprovar documentalmente a veracidade da declaração apresentada se considerado necessário. Cabe ressaltar que, de acordo com o § 4º do art. 128 da LPI, a reivindicação de prioridade não isenta o pedido da aplicação dos demais dispositivos do art. 128 da LPI."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.2 Produto ou serviço decorrente da atividade principal";"Os pedidos de registro destinados a assinalar produtos ou serviços que não guardem correspondência literal com a atividade declarada, mas que possam ser enquadrados como atividade acessória, serão examinados a fim de verificar se, efetivamente, o produto ou o serviço decorre naturalmente da atividade principal. Exemplo: Classe/Especificação Atividade declarada Observações NCL 37 Instalação, manutenção e reparação de aparelhos elétricos e eletrônicos Industrialização e comercialização de aparelhos elétricos e eletrônicos.";"Os pedidos de registro destinados a assinalar produtos ou serviços que não guardem correspondência literal com a atividade declarada, mas que possam ser enquadrados como atividade acessória, serão examinados a fim de verificar se, efetivamente, o produto ou o serviço decorre naturalmente da atividade principal. Exemplo: Classe/Especificação Atividade declarada Observações NCL 37 Instalação, manutenção e reparação de aparelhos elétricos e eletrônicos Industrialização e comercialização de aparelhos elétricos e eletrônicos. Neste caso, considera-se que o serviço especificado é decorrente da atividade declarada. 104 Havendo alteração contratual que modifique a cláusula relativa ao objeto social, o exame da norma contida no § 1º do art. 128 da LPI será realizado levando-se em conta o conteúdo da cláusula vigente à época do depósito."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.3 Legitimidade de pessoa física";"N";"No que se refere aos pedidos de marcas depositados por pessoas físicas, o requerente poderá apresentar toda e qualquer prova em direito admitida, desde que passível de peticionamento, que leve à convicção em relação ao exercício efetivo e lícito da atividade como, por exemplo, diplomas universitários, certificado de conclusão de cursos, carteira emitidas por Conselhos Profissionais (CREA, CRM, OAB etc.), contratos de prestação de serviços, material publicitário e de divulgação, entre outros."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.4 Titular menor de 18 anos";"Os menores de 18 anos poderão ser titulares de registros de marca, desde que observadas as seguintes condições: Os menores de 16 (dezesseis) anos devem ser representados no ato depósito do pedido de registro de marca, nos termos do art. 3º do Código Civil. Os maiores de 16 (dezesseis) e menores de 18 (dezoito) anos podem requerer marcas, desde que assistidos, consoante o art. 4º, inciso I, do Código Civil.";"Os menores de 18 anos poderão ser titulares de registros de marca, desde que observadas as seguintes condições: Os menores de 16 (dezesseis) anos devem ser representados no ato depósito do pedido de registro de marca, nos termos do art. 3º do Código Civil. Os maiores de 16 (dezesseis) e menores de 18 (dezoito) anos podem requerer marcas, desde que assistidos, consoante o art. 4º, inciso I, do Código Civil. Os relativamente incapazes previstos nos incisos II e III do art. 4º do Código Civil também podem requerer marca quando assistidos, nos termos de legislação civil. Informações sobre o registro de nome civil de menor de 18 anos como marca podem ser obtidas na seção 5.11.14 Nome civil, patronímico e imagem de terceiros."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.5 Marcas coletivas";"Os requerentes de pedidos de registro de marca coletiva podem exercer atividade distinta daquela exercida por seus membros, porém compatível, e devem requerer os respectivos pedidos para assinalar os produtos ou serviços provindos dos membros da coletividade, conforme disposto no art. 128, § 2º, da LPI. Vale lembrar que só pode requerer marca coletiva a entidade que representar uma coletividade (associação, cooperativa, sindicato, federação, confederação, consórcio, entre outras).";"Os requerentes de pedidos de registro de marca coletiva podem exercer atividade distinta daquela exercida por seus membros, porém compatível, e devem requerer os respectivos pedidos para assinalar os produtos ou serviços provindos dos membros da coletividade, conforme disposto no art. 128, § 2º, da LPI. Vale lembrar que só pode requerer marca coletiva a entidade que representar uma coletividade (associação, cooperativa, sindicato, federação, confederação, consórcio, entre outras)."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.6 Marcas de certificação";"O art. 128 da LPI, em seu § 3º, estabelece que só podem requerer marca de certificação pessoas físicas ou jurídicas de direito público ou privado sem interesse comercial ou industrial direto no produto ou serviço a ser certificado. Desta forma, quando do exame da marca de certificação, é verificado se a natureza da atividade exercida pelo(s) requerente(s) do pedido o(s) caracteriza como agente(s) econômico(s) envolvido(s) na produção, comercialização 105 ou fornecimento dos produtos ou serviços que o sinal visa certificar.";"O art. 128 da LPI, em seu § 3º, estabelece que só podem requerer marca de certificação pessoas físicas ou jurídicas de direito público ou privado sem interesse comercial ou industrial direto no produto ou serviço a ser certificado. Desta forma, quando do exame da marca de certificação, é verificado se a natureza da atividade exercida pelo(s) requerente(s) do pedido o(s) caracteriza como agente(s) econômico(s) envolvido(s) na produção, comercialização 105 ou fornecimento dos produtos ou serviços que o sinal visa certificar. Caracterizado o interesse direto de um dos requerentes, é indeferido o pedido pelo não cumprimento do disposto no referido dispositivo legal. Conforme Parecer AGU/PGF/PFE/INPI/COOPI nº 33/16, não possuem legitimidade para requerer marcas de certificação as associações compostas por agentes econômicos envolvidos na produção, fornecimento ou comercialização dos produtos ou serviços a serem certificados, bem como os sindicatos ou demais organizações que representem o interesse de tais agentes."
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.7 Atividade de condomínio";"O";"O Parecer INPI/PROC/DIRAD/Nº 01/06, estabelece que, em virtude da falta de previsão legal no Código Civil da figura do condomínio edilício em seu rol de pessoas jurídicas, os condomínios não possuem legitimidade para requerer marca perante o INPI, por não atenderem o disposto no art. 128 da LPI: Art. 128 - Podem requerer registro de marca as pessoas físicas ou jurídicas de direito público ou de direito privado. § 1º As pessoas de direito privado só podem requerer registro de marca relativo à atividade que exerçam efetiva e licitamente, de modo direto ou através de empresas que controle direta ou indiretamente, declarando, no próprio requerimento, esta condição, sob as penas da lei. (...)"
"manual-de-marcas.md";"Marcas";"5 Exame substantivo O exame substantivo de um pedido de registro de marca é a etapa em que é verificado se o sinal pleiteado respeita";"5.5 Análise da legitimidade do requerente A Lei da Propriedade Industrial, em seu art. 128, estabelece que as pessoas físicas e jurídicas de direito privado só";"5.5.8 Atividade de empresa controladora e controlada";"Q";"Quando o exercício de atividade compatível com os produtos ou serviços reivindicados se dá por meio de empresa controlada direta ou indiretamente pelo(s) requerente(s), é necessário que tal condição seja declarada no ato do pedido, conforme previsto no § 1º do art. 128 da LPI."
